Campaign ID,Campaign,Audience segment,Cost,Impr.,Clicks
22470193148,Škoda Elroq Apr - May 2025 (DG) - CPC,Lifestyles & Hobbies › Outdoor enthusiasts,130.32,188857.0,4680.0
23141475096,Seat Gume Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Car Parts & Accessories,198.24,357936.0,4678.0
23247973596,HR_OTH_WM_HR_25_Q4_WashTower-WM_WashTower-DG_lg.com/hr/lg-washtower_consideration_20251030-0003_google-ads_DIS_PRO_CPC_CLK_PRO,Technology › Technophiles,176.12,381545.0,4668.0
22836207357,Škoda Kodiaq PHEV August 2025 (DG) - CPC,Technology,180.35,409507.0,4643.0
22779402381,Cupra Formentor Jul - Aug 2025 (DG) - CPC,Cupra Formetor Custom segment,90.53,278933.0,4603.0
23096285714,HR_HA_VC_HR_25_Q4_Usisavači-VCC_DIS_consideration__Usisavači-VCC-DG_lg.com/hr/usisavaci_20250525-0001__CPC_CLK_google-ads_PRO,Technology › Technophiles,200.49,447320.0,4553.0
23096352143,HR_HA_REF_HR_25_Q4_Hladnjaci-REF_DIS_consideration__Hladnjaci-DG_elipso.hr/prilika/lg-hladnjaci-akcija-rujan-2025/_20250926-0008__CPC_CLK_google-ads_PRO,Home Renovation › Recently Renovated Home,227.48,21952.0,4497.0
23155974167,Škoda Gume Oct - Dec 2025 (DG) - CPC,Vehicles & Transportation › Car Enthusiasts,168.64,301464.0,4462.0
23196329174,Škoda Zupčasti remen Oct - Dec 2025 (DG) - CPC,Zupčasti remen - 2025,141.34,301029.0,4373.0
23196329174,Škoda Zupčasti remen Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Car Repair & Maintenance,168.82,108002.0,4349.0
22586352378,Cupra Formentor PHEV - May - Jun 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (New),127.91,213040.0,4272.0
23240403490,Škoda 130 godina Nov - Dec 2025 (GDN) - CPC,Home & Garden,329.17,308970.0,4241.0
23247973596,HR_OTH_WM_HR_25_Q4_WashTower-WM_WashTower-DG_lg.com/hr/lg-washtower_consideration_20251030-0003_google-ads_DIS_PRO_CPC_CLK_PRO,Technology,140.07,176073.0,4184.0
22666305736,HR_OTH_HH_HR_25_Q2_Therma-V-CAC_Therma-V-DG-CAC-SEM_lg.com/hr/dizalica-topline-zrak-voda/lg-r290-monobloc_consideration_20250520-0001_sa_DIS_OTH_CPC_CLK_OTH,Home & Garden › Home Appliances › Climate Control & Air Quality › Air Conditioners,169.64,56984.0,4177.0
23231650544,Seat Akumulator Nov - Dec 2025 (DG) - CPC,Vehicles & Transportation › Car Enthusiasts,127.46,289191.0,4108.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,Tyrone Custom Segment,114.78,383473.0,4086.0
23160958240,Volkswagen Gume Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Car Parts & Accessories,173.49,88821.0,4042.0
23242272630,Škoda Akumulator Nov - Dec 2025 (DG) - CPC,Vehicles & Transportation › Car Enthusiasts › Truck & SUV Enthusiasts,115.16,261098.0,3896.0
22519678747,HR_OTH_AC_HR_25_Q2_Klime-Besplatna-Instalacija-GDN-RAC_DIS_consideration_BRA_Klime-Besplatna-Instalacija-RAC-GDN_lg.com/hr/besplatna-instalacija-klima-uredaja_20250422-0003__CPC_CLK_gdn_PRO,Home & Garden › Home Appliances › Climate Control & Air Quality › Air Conditioners,295.08,230315.0,3877.0
22562758033,Škoda Kodiaq May-Jun 2025 (DG) - CPC,Education › Primary & Secondary Schools,129.87,277029.0,3858.0
23240403490,Škoda 130 godina Nov - Dec 2025 (GDN) - CPC,SKODA Automobiles,283.08,231334.0,3846.0
23156738063,Volkswagen Metlice Oct - Dec 2025 (DG) - CPC,Cars and Vehicles,156.76,260067.0,3836.0
23177785397,Seat Zupčasti remen Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Car Repair & Maintenance,148.83,319230.0,3823.0
22719192229,Volkswagen PHEV Jun-Aug 2025 (DG) - CPC,Business Services › Advertising & Marketing Services,81.63,240471.0,3813.0
22553033214,Škoda Superb May-Jun 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Luxury Vehicles,130.79,299332.0,3786.0
23151051484,Seat Metlice Oct - Dec 2025 (DG) - CPC,SEAT Brisači Custom intent 2025,134.56,316694.0,3665.0
22364219038,Škoda Gume Mar - Apr 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles,117.86,93242.0,3655.0
23151051484,Seat Metlice Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Car Repair & Maintenance,142.11,294216.0,3646.0
23155974167,Škoda Gume Oct - Dec 2025 (DG) - CPC,General Tire,159.63,165457.0,3638.0
22359572836,Cupra Formentor PHEV - Mar-Apr 2025 (DG) - CPC,Cupra Formetor Custom segment,106.7,201556.0,3592.0
22553033214,Škoda Superb May-Jun 2025 (DG) - CPC,Škoda Superb Custom segment,126.35,273093.0,3588.0
22586352378,Cupra Formentor PHEV - May - Jun 2025 (DG) - CPC,Cupra Formetor Custom segment,97.77,201041.0,3549.0
22364219038,Škoda Gume Mar - Apr 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (Used),107.76,116301.0,3547.0
23155974167,Škoda Gume Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (Used),150.16,110078.0,3539.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,Business & Industrial Products,101.75,372759.0,3526.0
22689917264,HR_HE_TV_HR_25_Q2_OLED-QNED_DIS_consideration__OLED-QNED-TV-DG_https://www.lg.com/hr/oled-evo_20250613-0002__CPC_CLK_google-ads_OTH,Computers & Peripherals,138.47,215014.0,3387.0
22586352378,Cupra Formentor PHEV - May - Jun 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles,107.79,120104.0,3386.0
23242081674,Volkswagen Akumulator Nov - Dec 2025 (DG) - CPC,Vehicles & Transportation › Car Enthusiasts › Truck & SUV Enthusiasts,97.99,175474.0,3380.0
22540555902,202505//Palette ICC//Palette ICC MoJ 2024//Palette ICC MoJ 2024//video//Bumper,People not in audiences,2576.79,1767718.0,3357.0
22153504697,Energycom Jan - Feb 2025 (DN) - CPC,Purchasing a Home,210.98,240658.0,3337.0
22650248377,Energycom New Creatives Jun - Jul 2025 (DN) - CPC,Solar Energy,200.18,248007.0,3321.0
22719192229,Volkswagen PHEV Jun-Aug 2025 (DG) - CPC,Lifestyles & Hobbies › Business Professionals,70.81,177864.0,3301.0
22470193148,Škoda Elroq Apr - May 2025 (DG) - CPC,Škoda Elroq Custom segment,95.77,200417.0,3289.0
22666305736,HR_OTH_HH_HR_25_Q2_Therma-V-CAC_Therma-V-DG-CAC-SEM_lg.com/hr/dizalica-topline-zrak-voda/lg-r290-monobloc_consideration_20250520-0001_sa_DIS_OTH_CPC_CLK_OTH,Home-ownership Status › Homeowners,110.9,197282.0,3276.0
23242272630,Škoda Akumulator Nov - Dec 2025 (DG) - CPC,Cars and Vehicles › Car Repair & Maintenance,92.77,235228.0,3223.0
23177785397,Seat Zupčasti remen Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › SEAT,143.55,15353.0,3211.0
23160958240,Volkswagen Gume Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (New),144.49,159727.0,3205.0
22836207357,Škoda Kodiaq PHEV August 2025 (DG) - CPC,Education › Primary & Secondary Schools,126.04,285362.0,3202.0
22414635975,Volkswagen Tayron - April/May 2025 (DG) - CPC,Volkswagen Tayron - April/May 2025 (DG) - CPC,96.69,255513.0,3166.0
22693786294,HR_OTH_AC_HR_25_Q2_Klime-DG-RAC_DIS_consideration_BRA_Klime-RAC-DG_lg.com/hr/klima-uredaji_20250618-0005__CPC_CLK_google-ads_PRO,Home-ownership Status › Homeowners,129.71,222117.0,3164.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Volkswagen,114.51,22908.0,3153.0
22131389199,202501//Palette Deluxe//Palette DX INT MoJ 24//Palette DX INT MoJ 24//video//Bumper,People not in audiences,2434.08,1869412.0,3139.0
22519678747,HR_OTH_AC_HR_25_Q2_Klime-Besplatna-Instalacija-GDN-RAC_DIS_consideration_BRA_Klime-Besplatna-Instalacija-RAC-GDN_lg.com/hr/besplatna-instalacija-klima-uredaja_20250422-0003__CPC_CLK_gdn_PRO,Technology › Technophiles,242.33,314498.0,3128.0
22650248377,Energycom New Creatives Jun - Jul 2025 (DN) - CPC,People not in audiences,186.5,184552.0,3112.0
23160958240,Volkswagen Gume Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Volkswagen,135.07,44883.0,3087.0
22540518399,202505//Palette ICC//Palette ICC MoJ 2024//Palette ICC MoJ 2024//video//Trueview,People not in audiences,3993.95,1767804.0,3053.0
23156094650,Škoda Metlice Oct - Dec 2025 (DG) - CPC,Škoda Metlice Custom Intent - 2025. ,102.23,281371.0,3014.0
22841776748,Škoda Superb PHEV August 2025 (DG) - CPC,Lifestyles & Hobbies › Art & Theatre Aficionados,125.18,299057.0,3003.0
22306588951,Volkswagen AE Boost March 2025 (DN) - CPC,Automotive Industry Information,210.38,227581.0,2986.0
23155974167,Škoda Gume Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles,127.0,47972.0,2981.0
22360534505,Volkswagen Gume Mar - Apr 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (New),91.64,136751.0,2959.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,News & Politics › Avid News Readers › Avid Business News Readers,89.88,293815.0,2836.0
23090446980,HR_HA_VC_HR_25_Q4_Usisavači-VCC_DIS_awareness__Usisavači-VCC-GDN_lg.com/hr/usisavaci_20250525-0001__CPM_IMP_google-ads_PRO,Vacuum Cleaners,897.92,5062556.0,2794.0
22296172251,Volkswagen AE Boost March 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (New),72.75,134784.0,2787.0
23177213509,HR_HE_TV_HR_25_Q4_OLED-GDN_OLED-TV-GDN_lg.com/hr/oled-tv_awareness_20251017-0005_google-ads_DIS_PRO_CPM_IMP_PRO,OLED TVs,995.82,5718902.0,2787.0
22689917264,HR_HE_TV_HR_25_Q2_OLED-QNED_DIS_consideration__OLED-QNED-TV-DG_https://www.lg.com/hr/oled-evo_20250613-0002__CPC_CLK_google-ads_OTH,Home-ownership Status › Homeowners,105.47,190520.0,2769.0
22836207357,Škoda Kodiaq PHEV August 2025 (DG) - CPC,Škoda Kodiaq Custom Segment,108.74,241896.0,2769.0
22115109963,Finish Additives Jan - Mar 2025 (YT) - Reach Mix 2.0,Shoppers,2544.69,1893636.0,2756.0
23247973596,HR_OTH_WM_HR_25_Q4_WashTower-WM_WashTower-DG_lg.com/hr/lg-washtower_consideration_20251030-0003_google-ads_DIS_PRO_CPC_CLK_PRO,Perilica i sušilica rublja,92.0,144700.0,2728.0
22115109963,Finish Additives Jan - Mar 2025 (YT) - Reach Mix 2.0,Home & Garden › Household Supplies,1816.13,1966809.0,2704.0
22402283892,Volkswagen Transporter Apr-May 2025 (YT) - Reach Mix - CPM,VW Transporter Custom Intent - generic,1439.82,1653560.0,2637.0
22360534505,Volkswagen Gume Mar - Apr 2025 (DG) - CPC,Cars and Vehicles › Car Parts & Accessories,87.88,54018.0,2625.0
23240403490,Škoda 130 godina Nov - Dec 2025 (GDN) - CPC,Business Creation,205.01,197038.0,2616.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,Financial Services › Investment Services,74.76,275525.0,2583.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,Lifestyles & Hobbies › Family-Focused,74.91,252016.0,2580.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,VW Lookalike Crossover SUV,78.29,275978.0,2557.0
22553033214,Škoda Superb May-Jun 2025 (DG) - CPC,Business Services › Business Technology,89.83,195009.0,2535.0
22121282348,Finish Additives Jan - Mar 2025 (DN) - CPM,Home Cleaning Products,1240.73,8887858.0,2531.0
23240403490,Škoda 130 godina Nov - Dec 2025 (GDN) - CPC,Cars and Vehicles › Vehicles (Other),201.71,220550.0,2521.0
23096352143,HR_HA_REF_HR_25_Q4_Hladnjaci-REF_DIS_consideration__Hladnjaci-DG_elipso.hr/prilika/lg-hladnjaci-akcija-rujan-2025/_20250926-0008__CPC_CLK_google-ads_PRO,Home Renovation,113.66,109544.0,2436.0
23090446980,HR_HA_VC_HR_25_Q4_Usisavači-VCC_DIS_awareness__Usisavači-VCC-GDN_lg.com/hr/usisavaci_20250525-0001__CPM_IMP_google-ads_PRO,Home & Garden › Interior Design,867.54,4900719.0,2416.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,Business Services › Advertising & Marketing Services,83.11,105476.0,2413.0
22719192229,Volkswagen PHEV Jun-Aug 2025 (DG) - CPC,Financial Services › Banking Services,55.58,109505.0,2383.0
22137629441,202501//Palette Deluxe//Palette DX INT MoJ 24//Palette DX INT MoJ 24//video//Trueview,People not in audiences,4000.11,1994714.0,2358.0
23160958240,Volkswagen Gume Oct - Dec 2025 (DG) - CPC,Travel,97.78,128960.0,2336.0
23200358572,Volkswagen Zupčasti remen Oct - Dec 2025 (DG) - CPC,Technology,78.62,131213.0,2306.0
23155974167,Škoda Gume Oct - Dec 2025 (DG) - CPC,Vehicles & Transportation,99.1,73373.0,2304.0
22296172251,Volkswagen AE Boost March 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Compact Cars,59.9,64237.0,2282.0
22364219038,Škoda Gume Mar - Apr 2025 (DG) - CPC,Vehicles & Transportation,67.43,60558.0,2232.0
23074947492,Cupra BEV - Poticaji - Oct 2025 (DN) - CPC,Cars and Vehicles › Motor Vehicles,281.62,384584.0,2205.0
22415374749,Volkswagen Tayron - April/May 2025 (YT) - Reach Mix - CPM,Cars and Vehicles,2375.79,2452645.0,2183.0
22562758033,Škoda Kodiaq May-Jun 2025 (DG) - CPC,Škoda Kodiaq Custom Segment,78.56,163807.0,2147.0
23242081674,Volkswagen Akumulator Nov - Dec 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Volkswagen,81.97,41960.0,2144.0
23247973596,HR_OTH_WM_HR_25_Q4_WashTower-WM_WashTower-DG_lg.com/hr/lg-washtower_consideration_20251030-0003_google-ads_DIS_PRO_CPC_CLK_PRO,Home & Garden,76.3,212259.0,2139.0
22689917264,HR_HE_TV_HR_25_Q2_OLED-QNED_DIS_consideration__OLED-QNED-TV-DG_https://www.lg.com/hr/oled-evo_20250613-0002__CPC_CLK_google-ads_OTH,Media & Entertainment › Gamers › PC gamers,77.24,113606.0,2078.0
23167636230,HR_HE_TV_HR_25_Q4_OLED-DG_OLED-TV-DG_lg.com/hr/oled-tv_consideration_20251017-0005_google-ads_DIS_PRO_CPC_CLK_PRO,Home & Garden › Home & Garden Services,114.53,262011.0,2075.0
22470418028,Škoda Elroq Apr - May 2025 (YT) - Reach Mix - CPM,Škoda Elroq Custom segment,1193.04,1682555.0,2073.0
23096285714,HR_HA_VC_HR_25_Q4_Usisavači-VCC_DIS_consideration__Usisavači-VCC-DG_lg.com/hr/usisavaci_20250525-0001__CPC_CLK_google-ads_PRO,Home Renovation › Recently Renovated Home,100.31,4680.0,2064.0
22689917264,HR_HE_TV_HR_25_Q2_OLED-QNED_DIS_consideration__OLED-QNED-TV-DG_https://www.lg.com/hr/oled-evo_20250613-0002__CPC_CLK_google-ads_OTH,Dizalice Topline KW,85.0,133420.0,2059.0
22306588951,Volkswagen AE Boost March 2025 (DN) - CPC,Volkswagen Golf Cars,131.48,104142.0,2053.0
22414635975,Volkswagen Tayron - April/May 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Crossovers › Crossovers (New),59.82,142111.0,2050.0
22408558319,Volkswagen Transporter Apr-May 2025 (DN) - CPC,People not in audiences,131.71,283009.0,2036.0
22562758033,Škoda Kodiaq May-Jun 2025 (DG) - CPC,Travel › Travel Buffs › Family Holidayers,66.94,92994.0,2013.0
23160958240,Volkswagen Gume Oct - Dec 2025 (DG) - CPC,Vehicles & Transportation › Car Enthusiasts › Performance & Luxury Vehicle Enthusiasts,68.72,159543.0,2005.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,Financial Services › Banking Services,61.31,139791.0,1980.0
23242272630,Škoda Akumulator Nov - Dec 2025 (DG) - CPC,SKODA Automobiles,75.85,140860.0,1962.0
22779402390,Cupra Formentor Jul - Aug 2025 (YT) - CPM,Cars and Vehicles,1805.9,2300775.0,1941.0
22553033214,Škoda Superb May-Jun 2025 (DG) - CPC,Lifestyles & Hobbies › Art & Theatre Aficionados,65.37,121194.0,1938.0
23200358572,Volkswagen Zupčasti remen Oct - Dec 2025 (DG) - CPC,Timing Belts,90.65,115506.0,1923.0
23200358572,Volkswagen Zupčasti remen Oct - Dec 2025 (DG) - CPC,Shoppers,70.95,121623.0,1922.0
23242081674,Volkswagen Akumulator Nov - Dec 2025 (DG) - CPC,Cars,64.27,113443.0,1902.0
23200358572,Volkswagen Zupčasti remen Oct - Dec 2025 (DG) - CPC,Sports & Fitness,63.44,97829.0,1900.0
22313291011,Volkswagen AE Boost March 2025 (YT) - VVC - CPV,Cars and Vehicles,2221.77,1431967.0,1852.0
22121282348,Finish Additives Jan - Mar 2025 (DN) - CPM,Dishwashers,1082.89,7605979.0,1850.0
22509740775,HR_OTH_AC_HR_25_Q2_Klime-Besplatna-Instalacija-DG-RAC_DIS_consideration_BRA_Klime-Besplatna-Instalacija-RAC-DG_lg.com/hr/besplatna-instalacija-klima-uredaja_20250422-0003__CPC_CLK_google-ads_PRO,Home-ownership Status › Homeowners,66.82,102418.0,1849.0
22360534505,Volkswagen Gume Mar - Apr 2025 (DG) - CPC,Vehicles & Transportation,60.84,28085.0,1841.0
22408558319,Volkswagen Transporter Apr-May 2025 (DN) - CPC,Home & Garden › Do-It-Yourselfers,113.84,160638.0,1839.0
22153504697,Energycom Jan - Feb 2025 (DN) - CPC,Home & Garden,112.06,206923.0,1837.0
22296132423,Energycom March 2025 (YT) - Reach Mix 2.0,Home & Garden,1710.8,2298240.0,1836.0
22779402381,Cupra Formentor Jul - Aug 2025 (DG) - CPC,All Users of CUPRA HR - cupraofficial.hr,36.45,67293.0,1805.0
22562758033,Škoda Kodiaq May-Jun 2025 (DG) - CPC,Media & Entertainment › Movie Lovers › Family Movie Fans,55.87,53062.0,1784.0
23160958240,Volkswagen Gume Oct - Dec 2025 (DG) - CPC,Vehicles & Transportation,81.51,42000.0,1774.0
22719192229,Volkswagen PHEV Jun-Aug 2025 (DG) - CPC,Lifestyles & Hobbies › Green Living Enthusiasts,38.93,82553.0,1747.0
23196329174,Škoda Zupčasti remen Oct - Dec 2025 (DG) - CPC,Technology,59.93,154693.0,1745.0
23160674803,Cupra Terramar Oct 2025 (DN) - CPM,Cars and Vehicles › Motor Vehicles,891.05,2869263.0,1716.0
23096285714,HR_HA_VC_HR_25_Q4_Usisavači-VCC_DIS_consideration__Usisavači-VCC-DG_lg.com/hr/usisavaci_20250525-0001__CPC_CLK_google-ads_PRO,Home Renovation,83.73,111638.0,1710.0
23386389997,Cupra Range Dec 2025 (GDN) - CPM,People not in audiences,686.1,1692129.0,1686.0
22718937352,Volkswagen PHEV Jun-Aug 2025 (YT) - Reach Mix - CPM,Cars and Vehicles › Motor Vehicles › Motor Vehicles (By Type) › Compact Cars,922.68,928769.0,1680.0
23196329174,Škoda Zupčasti remen Oct - Dec 2025 (DG) - CPC,Business Travel Resources,90.42,120366.0,1677.0
22359572836,Cupra Formentor PHEV - Mar-Apr 2025 (DG) - CPC,All Users of CUPRA HR - cupraofficial.hr,51.34,55571.0,1673.0
22841776748,Škoda Superb PHEV August 2025 (DG) - CPC,Business Creation,67.62,160139.0,1654.0
22360534505,Volkswagen Gume Mar - Apr 2025 (DG) - CPC,Vehicles & Transportation › Car Enthusiasts,50.57,60125.0,1653.0
23160958240,Volkswagen Gume Oct - Dec 2025 (DG) - CPC,Vehicles & Transportation › Car Enthusiasts,73.26,69226.0,1637.0
22470193148,Škoda Elroq Apr - May 2025 (DG) - CPC,Employment › Executive & Management Jobs,49.29,118378.0,1633.0
23141071884,Finish Reckitt PIP Oct 2025 (DN) - CPM,Home Cleaning Products,836.91,2177061.0,1579.0
22596525244,Cupra Formentor PHEV - May - Jun 2025 (YT) - CPM,Cars and Vehicles,1652.04,1572889.0,1575.0
22153504697,Energycom Jan - Feb 2025 (DN) - CPC,Home & Garden › Home Improvement,95.45,174065.0,1568.0
22296172251,Volkswagen AE Boost March 2025 (DG) - CPC,T-Roc - Volkswagen AE Boost March 2025 (YT) - VVC - CPV,43.14,130357.0,1565.0
22536061637,Cupra Formentor PHEV II - May 2025 (DG) - CPC,All Users of CUPRA HR - cupraofficial.hr,50.05,46372.0,1553.0
23155974167,Škoda Gume Oct - Dec 2025 (DG) - CPC,Tires,70.98,94583.0,1534.0
23240403490,Škoda 130 godina Nov - Dec 2025 (GDN) - CPC,Cars and Vehicles › Vehicles (Other) › Commercial Vehicles,124.76,114588.0,1528.0
22650248377,Energycom New Creatives Jun - Jul 2025 (DN) - CPC,solarni panel,90.87,116014.0,1507.0
22360534505,Volkswagen Gume Mar - Apr 2025 (DG) - CPC,Travel,42.33,78369.0,1496.0
22718937352,Volkswagen PHEV Jun-Aug 2025 (YT) - Reach Mix - CPM,Technology,1774.85,1344903.0,1488.0
23155724081,Cupra Terramar Oct 2025 (YT) - Efficient reach,Cars and Vehicles,1886.77,1807394.0,1484.0
23151051484,Seat Metlice Oct - Dec 2025 (DG) - CPC,Lifestyles & Hobbies,53.03,109581.0,1483.0
22845574717,Škoda Superb PHEV August 2025 (YT) - CPM,Technology,1372.53,994361.0,1477.0
22302962088,Volkswagen AE Boost March 2025 (YT) - Bumper - CPM,Cars and Vehicles,1473.41,1164276.0,1470.0
23242081674,Volkswagen Akumulator Nov - Dec 2025 (DG) - CPC,Vehicles & Transportation,47.27,43149.0,1469.0
22836207357,Škoda Kodiaq PHEV August 2025 (DG) - CPC,Travel › Travel Buffs › Family Holidayers,54.06,90895.0,1456.0
23247973596,HR_OTH_WM_HR_25_Q4_WashTower-WM_WashTower-DG_lg.com/hr/lg-washtower_consideration_20251030-0003_google-ads_DIS_PRO_CPC_CLK_PRO,Home-ownership Status › Homeowners,53.49,108940.0,1455.0
23386389997,Cupra Range Dec 2025 (GDN) - CPM,Cars and Vehicles › Motor Vehicles,547.09,1338194.0,1452.0
23231650544,Seat Akumulator Nov - Dec 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › SEAT,59.45,2147.0,1440.0
22470193148,Škoda Elroq Apr - May 2025 (DG) - CPC,Lifestyles & Hobbies › Business Professionals,39.92,51048.0,1435.0
23242272630,Škoda Akumulator Nov - Dec 2025 (DG) - CPC,Car Repair,52.46,101787.0,1417.0
22999073400,Volkswagen PHEV Sep - Oct 2025 (DG) - CPC,Lifestyles & Hobbies › Business Professionals,41.09,106082.0,1415.0
22845574717,Škoda Superb PHEV August 2025 (YT) - CPM,Škoda Superb Custom segment,748.16,873033.0,1411.0
23242081674,Volkswagen Akumulator Nov - Dec 2025 (DG) - CPC,Vehicle Care,50.43,83827.0,1397.0
23177785397,Seat Zupčasti remen Oct - Dec 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles,89.81,11124.0,1392.0
23177785397,Seat Zupčasti remen Oct - Dec 2025 (DG) - CPC,Lifestyles & Hobbies,52.46,116114.0,1390.0
23141071884,Finish Reckitt PIP Oct 2025 (DN) - CPM,Dishwashers,735.34,1818454.0,1346.0
23151051484,Seat Metlice Oct - Dec 2025 (DG) - CPC,Technology,45.77,64275.0,1324.0
22719192229,Volkswagen PHEV Jun-Aug 2025 (DG) - CPC,Software › Business & Productivity Software,26.23,93736.0,1317.0
23167636230,HR_HE_TV_HR_25_Q4_OLED-DG_OLED-TV-DG_lg.com/hr/oled-tv_consideration_20251017-0005_google-ads_DIS_PRO_CPC_CLK_PRO,Shoppers,78.68,112709.0,1313.0
23151051484,Seat Metlice Oct - Dec 2025 (DG) - CPC,Sports & Fitness,44.99,58091.0,1303.0
22296172251,Volkswagen AE Boost March 2025 (DG) - CPC,Cars and Vehicles › Motor Vehicles › Motor Vehicles by Brand › Volkswagen,37.87,3380.0,1279.0
