Window_Start,Window_End,Account_ID,Account_Name,Campaign_ID,Campaign,Brand,Type,Target,Bid_Strategy,Cost,Impressions,Reach,Avg_Frequency
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22743236866,McDonald's Breakfast July - September 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,2077.985899,695922,379187,2.216138739
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22761591506,McDonald's Mixology July 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,698.470454,242176,202168,1.40671125
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22765251787,McDonald's Mixology July 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,466.842261,471952,402102,1.30029694
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22775346894,McDonald's HM Lil McD's July 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,354.353089,223268,221659,1.122805751
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22784870398,McDonald's HM Lil McD's July 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,909.101496,285891,244632,1.356122666
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22809289179,McDonald's McNuggets II July - August 2025 - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1000.640029,1441623,808678,1.97906707
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22818941470,McDonald's McNuggets II July - August 2025 - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2001.483414,1176806,590615,2.34043497
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22866665976,McDonald's HM TMNT x Sanrio August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,213.303573,251554,234649,1.193361148
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22872439121,McDonald's HM TMNT x Sanrio August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,406.635705,190155,154348,1.478801151
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22886402763,McDonald's McCrispy AO Aug - Sep 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2500.440658,979256,446812,2.670069291
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22892098685,McDonald's McCrispy AO Aug - Sep 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,2000.314533,2820290,1006286,3.135704959
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22895928142,McDonald's Opusteno Dopusteno II August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2499.427686,1035085,489126,2.448176952
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22895981650,McDonald's Opusteno Dopusteno II August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1500.051414,2026392,975358,2.263772892
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22921320684,McDonald's Employer Image III Aug - Sep 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2499.099076,1036209,496676,2.407315836
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22931314702,McDonald's Employer Image III - Young Adults - Aug - Sep 2025 (VVC) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,3497.320959,1111693,327549,3.393974642
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22969983779,McDonald's MOP Aug - Sep 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2499.013811,844730,443069,2.240716457
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22972236465,McDonald's Maestro IV Sep - Oct 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1882.178614,2335599,951927,2.742324779
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22974152623,McDonald's MOP Aug - Sep 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1998.210243,2470889,1035246,2.626595032
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22982571265,McDonald's Maestro IV Sep - Oct 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2640.973426,840794,416652,2.447632557
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,22994092464,McDonald's Snack Menu Sep - Oct 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,2499.656086,3041446,1111624,3.043758501
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23000376953,McDonald's Snack Menu Sep - Oct 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,3499.61808,1159811,540495,2.57744845
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23038260706,McDonald's MOP Sep - Nov 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,1060.673617,349898,221557,1.886841761
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23038275832,McDonald's MOP Sep - Nov 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,705.258559,711831,470089,1.71761943
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23051177880,McDonald's Breakfast AO Sep - Dec 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,260.619919,271718,232833,1.306657561
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23051178150,McDonald's Breakfast AO Sep - Dec 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,439.96951,149154,121180,1.459572537
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23051723493,McDonald's McDelivery AO Sep - Oct 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,440.046283,145800,121727,1.441685082
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23057401193,McDonald's Coffee AO Sep - Dec 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,423.408141,138359,111924,1.460714413
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23061447079,McDonald's Coffee AO Sep - Dec 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,251.989458,457968,318045,1.581496329
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23061820288,McDonald's McDelivery AO Sep - Oct 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,292.136774,302057,254285,1.321013823
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23062023277,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,620.39612,1079252,558955,2.08743101
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,893.917808,235058,180282,1.454443594
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23074917258,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,159.304968,170742,132657,1.424651545
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23080445477,McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,321.213124,96444,83841,1.389582662
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23084523094,McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,170.602771,248692,226727,1.272208427
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23084692750,McDonald's Trust II October 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,1066.8013,356774,257000,1.627319066
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23084692753,McDonald's Trust II October 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,639.676072,838298,565673,1.611837581
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23084947105,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,267.350762,98845,84806,1.382472938
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23117039682,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,84.256356,23955,25527,1.091158381
2025-07-16,2025-10-14,673-543-9149,McDonald's EUR,23117041842,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,84.281531,131423,122482,1.189864633
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22577658432,McDonald's 1+1 May-Aug 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1010.715103,1397090,728406,2.111455699
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22577682633,McDonald's 1+1 May-Aug 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,2015.229456,753414,414121,2.159938762
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22684499418,McDonald's Srijeda koja vrijedi više AO June - September 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,3320.917146,5848017,1295265,4.822786071
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22684510476,McDonald's Srijeda koja vrijedi više AO June - September 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,3984.712172,1311743,587804,2.531163449
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22706177735,McDonald's Pistachio Desert II June - August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,870.3184,330515,210716,1.859664193
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22710122542,McDonald's Pistachio Desert II June - August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,582.352649,677948,526503,1.405872331
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22732857306,McDonald's McDelivery July - September 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,2356.606556,818678,436301,2.207590631
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22733053338,McDonald's Coffee July - September 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,1896.07089,651608,354056,2.201482251
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22733055054,McDonald's Coffee July - September 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1146.190777,2216295,809231,3.031024516
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22738160776,McDonald's Maestro III June-August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1106.17149,1414926,821138,1.890031883
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22738216012,McDonald's Maestro III June-August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,1416.019714,529645,351378,1.75389182
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22738859515,McDonald's IceCoffe June - August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1346.440875,1575964,879390,1.97478252
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22739006393,McDonald's McDelivery July - September 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1903.609795,2211096,917635,2.677979807
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22739492762,McDonald's Breakfast July - September 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1120.326317,1239544,649665,2.124464147
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22743236866,McDonald's Breakfast July - September 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,1878.264803,629192,349366,2.175454967
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22761591506,McDonald's Mixology July 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,291.621341,103511,101205,1.202401067
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22765251787,McDonald's Mixology July 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,195.578108,209783,204466,1.137093698
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22809289179,McDonald's McNuggets II July - August 2025 - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,920.812476,1318658,783594,1.864274101
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22818941470,McDonald's McNuggets II July - August 2025 - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,1840.855859,1073822,565250,2.238703229
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22866665976,McDonald's HM TMNT x Sanrio August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,213.303573,251554,234649,1.193361148
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22872439121,McDonald's HM TMNT x Sanrio August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,406.635705,190155,154348,1.478801151
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22886402763,McDonald's McCrispy AO Aug - Sep 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2500.440658,979256,446812,2.670069291
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22892098685,McDonald's McCrispy AO Aug - Sep 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,2000.314533,2820290,1006286,3.135704959
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22895928142,McDonald's Opusteno Dopusteno II August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2499.427686,1035085,489126,2.448176952
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22895981650,McDonald's Opusteno Dopusteno II August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1500.051414,2026392,975358,2.263772892
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22921320684,McDonald's Employer Image III Aug - Sep 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2499.099076,1036209,496676,2.407315836
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22931314702,McDonald's Employer Image III - Young Adults - Aug - Sep 2025 (VVC) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,3497.320959,1111693,327549,3.393974642
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22969983779,McDonald's MOP Aug - Sep 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2499.013811,844730,443069,2.240716457
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22972236465,McDonald's Maestro IV Sep - Oct 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,2240.549839,2797566,1016944,3.058301145
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22974152623,McDonald's MOP Aug - Sep 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1998.210243,2470889,1035246,2.626595032
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22982571265,McDonald's Maestro IV Sep - Oct 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,3141.547517,981827,456937,2.60896141
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,22994092464,McDonald's Snack Menu Sep - Oct 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,2499.656086,3041446,1111624,3.043758501
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23000376953,McDonald's Snack Menu Sep - Oct 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,3499.61808,1159811,540495,2.57744845
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23038260706,McDonald's MOP Sep - Nov 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,1349.37618,434770,257638,2.019636079
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23038275832,McDonald's MOP Sep - Nov 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,896.855566,865479,525243,1.866833066
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23051177880,McDonald's Breakfast AO Sep - Dec 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,376.890462,371200,293317,1.421376872
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23051178150,McDonald's Breakfast AO Sep - Dec 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,636.984008,210607,159131,1.57291791
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23051723493,McDonald's McDelivery AO Sep - Oct 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,876.008786,268439,197695,1.633268419
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23057401193,McDonald's Coffee AO Sep - Dec 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,615.833274,196145,147965,1.572817896
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23061447079,McDonald's Coffee AO Sep - Dec 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,348.587871,634336,381906,1.813503846
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23061820288,McDonald's McDelivery AO Sep - Oct 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,581.870737,550389,403028,1.523894122
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23062023277,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,691.674089,1164476,582479,2.158417728
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,999.321968,267118,197119,1.522734998
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23074917258,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,269.010465,284897,184853,1.693826987
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23080445477,McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,571.162114,175029,135319,1.565811157
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23084523094,McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,303.451652,437888,333699,1.506153749
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23084692750,McDonald's Trust II October 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,1899.975764,626291,375236,1.957773241
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23084692753,McDonald's Trust II October 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1121.24018,1436508,741996,2.08156513
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23084947105,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,475.192427,171790,132134,1.53416229
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23117039682,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,464.490239,133847,121696,1.320388509
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23117041842,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,462.743797,595727,444671,1.486332592
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23128434905,McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,153.652437,35185,35150,1.145035562
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23128436618,McDonald's McNuggets III Oct - Nov 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,90.087311,137737,115790,1.266456516
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23150230785,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,101.839611,134686,125193,1.191080971
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23151276168,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,7.711523,10228,10249,1.084008196
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23151653998,McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,842.504439,231986,184034,1.499885891
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23151658453,McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,554.532125,441481,379760,1.300969033
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23156569103,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,14.827223,2907,2939,1.029601905
2025-07-23,2025-10-21,673-543-9149,McDonald's EUR,23159917831,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,134.576446,38524,37609,1.146906326
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22577658432,McDonald's 1+1 May-Aug 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,830.33499,1164115,655249,1.953761089
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22577682633,McDonald's 1+1 May-Aug 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,1654.301391,622566,361864,2.043273163
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22684499418,McDonald's Srijeda koja vrijedi više AO June - September 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,2962.712948,5102695,1224402,4.460813524
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22684510476,McDonald's Srijeda koja vrijedi više AO June - September 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,3555.400962,1159053,541008,2.430361473
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22706177735,McDonald's Pistachio Desert II June - August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,364.256587,145240,112642,1.525860691
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22710122542,McDonald's Pistachio Desert II June - August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,244.262053,299081,278058,1.178721706
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22732857306,McDonald's McDelivery July - September 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,2114.798568,730047,401071,2.144211374
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22733053338,McDonald's Coffee July - September 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,1702.804151,582667,324364,2.151773933
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22733055054,McDonald's Coffee July - September 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1030.271093,1990455,760391,2.904333428
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22738160776,McDonald's Maestro III June-August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,746.920321,984140,653546,1.653250116
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22738216012,McDonald's Maestro III June-August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,912.281561,349559,258968,1.570734608
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22738859515,McDonald's IceCoffe June - August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,985.932782,1176742,742453,1.747535534
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22739006393,McDonald's McDelivery July - September 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1708.746577,1963947,859178,2.540859985
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22739492762,McDonald's Breakfast July - September 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1002.495091,1108023,603485,2.045311814
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22743236866,McDonald's Breakfast July - September 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,Maximum CPV,1679.659229,561340,319166,2.125972065
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22809289179,McDonald's McNuggets II July - August 2025 - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,583.468618,846547,610246,1.529343904
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22818941470,McDonald's McNuggets II July - August 2025 - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,1163.575146,710930,438654,1.911725415
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22866665976,McDonald's HM TMNT x Sanrio August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,213.303573,251554,234649,1.193361148
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22872439121,McDonald's HM TMNT x Sanrio August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,406.635705,190155,154348,1.478801151
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22886402763,McDonald's McCrispy AO Aug - Sep 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2500.440658,979256,446812,2.670069291
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22892098685,McDonald's McCrispy AO Aug - Sep 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,2000.314533,2820290,1006286,3.135704959
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22895928142,McDonald's Opusteno Dopusteno II August 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2499.427686,1035085,489126,2.448176952
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22895981650,McDonald's Opusteno Dopusteno II August 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,1500.051414,2026392,975358,2.263772892
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22921320684,McDonald's Employer Image III Aug - Sep 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2499.099076,1036209,496676,2.407315836
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22931314702,McDonald's Employer Image III - Young Adults - Aug - Sep 2025 (VVC) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,3497.320959,1111693,327549,3.393974642
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22969983779,McDonald's MOP Aug - Sep 2025 (YT) - CPV,McDonald's,YouTube In-Stream,65+ | All,tCPV,2499.013811,844730,443069,2.240716457
2025-07-30,2025-10-28,673-543-9149,McDonald's EUR,22972236465,McDonald's Maestro IV Sep - Oct 2025 (YT) - Bumper,McDonald's,YouTube Bumper,65+ | All,tCPM,2500.248867,3161419,1060441,3.301389705
